Date,HomeTeam,AwayTeam,FTHG,FTAG,HR,AR,BbAvH,BbAvA
23/01/10,Juventus,Roma,1,2,1,0,2.46,2.88
24/01/10,Bologna,Bari,2,1,0,0,2.45,2.89
24/01/10,Genoa,Atalanta,2,0,0,0,1.83,4.47
24/01/10,Inter,Milan,2,0,2,0,2.5,2.85
24/01/10,Lazio,Chievo,1,1,0,0,2,3.93
24/01/10,Livorno,Napoli,0,2,1,0,2.93,2.46
24/01/10,Palermo,Fiorentina,3,0,0,0,2.41,2.97
24/01/10,Siena,Cagliari,1,1,1,1,2.8,2.55
24/01/10,Udinese,Sampdoria,2,3,0,0,2.04,3.7
30/01/10,Bari,Palermo,4,2,0,1,2.46,2.95
30/01/10,Napoli,Genoa,0,0,0,0,1.91,4.16
31/01/10,Cagliari,Fiorentina,2,2,1,0,2.42,2.99
31/01/10,Catania,Udinese,1,1,0,0,2.21,3.35
31/01/10,Chievo,Bologna,1,1,0,0,2.01,3.93
31/01/10,Juventus,Lazio,1,1,0,0,1.71,5.14
31/01/10,Milan,Livorno,1,1,0,0,1.26,11.68
31/01/10,Roma,Siena,2,1,0,0,1.26,11.97
31/01/10,Sampdoria,Atalanta,2,0,1,0,1.88,4.27
06/02/10,Livorno,Juventus,1,1,0,1,3.81,2.03
06/02/10,Palermo,Parma,2,1,0,0,1.76,4.94
07/02/10,Atalanta,Bari,1,0,0,0,2.25,3.29
07/02/10,Bologna,Milan,0,0,0,0,4.71,1.79
07/02/10,Fiorentina,Roma,0,1,0,0,2.47,2.9
07/02/10,Genoa,Chievo,1,0,0,0,1.88,4.3
07/02/10,Inter,Cagliari,3,0,0,0,1.38,8.6
07/02/10,Lazio,Catania,0,1,0,0,1.9,4.22
07/02/10,Siena,Sampdoria,1,2,0,0,2.6,2.76
07/02/10,Udinese,Napoli,3,1,0,1,2.39,3
10/02/10,Parma,Inter,1,1,1,0,4.52,1.81
12/02/10,Milan,Udinese,3,2,0,0,1.57,6.46
13/02/10,Roma,Palermo,4,1,0,0,1.68,5.33
13/02/10,Sampdoria,Fiorentina,2,0,0,0,2.4,3
14/02/10,Cagliari,Bari,3,1,0,0,2.01,3.83
14/02/10,Catania,Atalanta,0,0,0,1,2.05,3.75
14/02/10,Chievo,Siena,0,1,0,0,1.79,4.74
14/02/10,Juventus,Genoa,3,2,0,0,1.72,5.13
14/02/10,Livorno,Bologna,0,1,0,0,2.35,3.12
14/02/10,Napoli,Inter,0,0,0,0,3.13,2.3
14/02/10,Parma,Lazio,0,2,1,0,2.36,3.1
20/02/10,Genoa,Udinese,3,0,0,1,1.9,4.13
20/02/10,Inter,Sampdoria,0,0,2,1,1.52,6.8
21/02/10,Atalanta,Chievo,0,1,0,1,2.08,3.6
21/02/10,Bari,Milan,0,2,0,0,3.58,2.08
21/02/10,Bologna,Juventus,1,2,1,0,4.18,1.89
21/02/10,Cagliari,Parma,2,0,0,0,1.86,4.28
21/02/10,Fiorentina,Livorno,2,1,0,1,1.59,6.21
21/02/10,Palermo,Lazio,3,1,0,0,1.9,4.22
21/02/10,Roma,Catania,1,0,0,0,1.4,8.35
21/02/10,Siena,Napoli,0,0,0,0,3.28,2.23
24/02/10,Fiorentina,Milan,1,2,0,0,2.89,2.46
24/02/10,Udinese,Cagliari,2,1,0,0,2.04,3.66
27/02/10,Catania,Bari,4,0,0,0,2.12,3.52
27/02/10,Lazio,Fiorentina,1,1,0,0,2.34,3.1
28/02/10,Chievo,Cagliari,2,1,1,1,2.29,3.14
28/02/10,Genoa,Bologna,3,4,0,0,1.65,5.67
28/02/10,Juventus,Palermo,0,2,0,0,1.7,5.16
28/02/10,Livorno,Siena,1,2,1,0,2.16,3.43
28/02/10,Milan,Atalanta,3,1,0,0,1.33,9.83
28/02/10,Napoli,Roma,2,2,0,0,2.41,2.97
28/02/10,Parma,Sampdoria,1,0,0,0,2.16,3.46
28/02/10,Udinese,Inter,2,3,0,0,3.62,2.08
06/03/10,Fiorentina,Juventus,1,2,0,0,2.55,2.82
06/03/10,Roma,Milan,0,0,0,0,2.29,3.11
07/03/10,Atalanta,Udinese,0,0,1,0,2.31,3.11
07/03/10,Bari,Chievo,1,0,0,0,2,3.79
07/03/10,Bologna,Napoli,2,1,0,0,2.92,2.46
07/03/10,Cagliari,Catania,2,2,1,0,1.99,3.89
07/03/10,Inter,Genoa,0,0,0,0,1.4,7.98
07/03/10,Palermo,Livorno,1,0,0,0,1.5,6.9
07/03/10,Sampdoria,Lazio,2,1,0,1,2.09,3.58
07/03/10,Siena,Parma,1,1,0,1,2.2,3.34
12/03/10,Catania,Inter,3,1,0,1,4.29,1.91
13/03/10,Napoli,Fiorentina,1,3,0,0,2.06,3.73
14/03/10,Bologna,Sampdoria,1,1,0,0,2.52,2.87
14/03/10,Genoa,Cagliari,5,3,0,0,1.81,4.42
14/03/10,Juventus,Siena,3,3,0,0,1.35,9.04
14/03/10,Lazio,Bari,0,2,0,0,1.84,4.48
14/03/10,Livorno,Roma,3,3,0,0,4.46,1.83
14/03/10,Milan,Chievo,1,0,0,0,1.4,8.2
14/03/10,Parma,Atalanta,1,0,0,1,1.99,3.91
14/03/10,Udinese,Palermo,3,2,0,0,2.31,3.1
20/03/10,Fiorentina,Genoa,3,0,0,0,1.85,4.28
20/03/10,Palermo,Inter,1,1,0,0,3.3,2.21
20/03/10,Roma,Udinese,4,2,0,0,1.72,5.14
21/03/10,Atalanta,Livorno,3,0,0,0,2.09,3.62
21/03/10,Bari,Parma,1,1,0,0,1.98,4.01
21/03/10,Cagliari,Lazio,0,2,0,0,2.15,3.37
21/03/10,Chievo,Catania,1,1,0,0,2.7,4.81
21/03/10,Milan,Napoli,1,1,0,0,1.62,5.85
21/03/10,Sampdoria,Juventus,1,0,0,0,2.57,2.76
21/03/10,Siena,Bologna,1,0,0,0,2.04,3.66
24/03/10,Atalanta,Cagliari,3,1,0,1,1.81,4.36
24/03/10,Bari,Sampdoria,2,1,0,0,2.68,2.79
24/03/10,Bologna,Roma,0,2,0,0,4.21,1.84
24/03/10,Catania,Fiorentina,1,0,0,0,2.98,2.44
24/03/10,Genoa,Palermo,2,2,0,1,2.07,3.56
24/03/10,Inter,Livorno,3,0,0,0,1.22,13.24
24/03/10,Lazio,Siena,2,0,0,0,1.77,4.77
24/03/10,Parma,Milan,1,0,0,1,4.72,1.76
24/03/10,Udinese,Chievo,0,0,0,0,1.66,5.44
25/03/10,Napoli,Juventus,3,1,0,0,2.38,2.98
27/03/10,Palermo,Bologna,3,1,0,0,1.6,5.87
27/03/10,Roma,Inter,2,1,0,0,2.65,2.7
28/03/10,Chievo,Parma,0,0,0,0,2.83,4.76
28/03/10,Fiorentina,Udinese,4,1,0,0,1.74,4.74
28/03/10,Juventus,Atalanta,2,1,0,0,1.55,6.24
28/03/10,Livorno,Bari,1,1,0,0,2.19,3.4
28/03/10,Milan,Lazio,1,1,0,0,1.72,5.05
28/03/10,Napoli,Catania,1,0,0,0,1.63,5.73
28/03/10,Sampdoria,Cagliari,1,1,0,1,1.64,5.64
28/03/10,Siena,Genoa,0,0,0,0,2.5,2.82
03/04/10,Atalanta,Siena,2,0,0,0,1.7,5.05
03/04/10,Bari,Roma,0,1,0,0,4.93,1.66
03/04/10,Cagliari,Milan,2,3,0,0,4.44,1.77
03/04/10,Catania,Palermo,2,0,0,0,3.12,3.37
03/04/10,Chievo,Sampdoria,1,2,1,0,3.01,2.46
03/04/10,Genoa,Livorno,1,1,0,0,1.49,6.36
03/04/10,Inter,Bologna,3,0,0,0,1.26,11.61
03/04/10,Lazio,Napoli,1,1,0,0,2.4,3.05
03/04/10,Parma,Fiorentina,1,1,0,0,3.07,2.36
03/04/10,Udinese,Juventus,3,0,0,0,2.61,2.7
10/04/10,Fiorentina,Inter,2,2,0,0,3.44,2.1
10/04/10,Napoli,Parma,2,3,1,0,1.51,6.79
11/04/10,Bologna,Lazio,2,3,0,0,4.1,3.93
11/04/10,Juventus,Cagliari,1,0,0,0,1.47,6.89
11/04/10,Livorno,Udinese,0,2,0,0,2.94,2.39
11/04/10,Milan,Catania,2,2,0,0,1.35,8.8
11/04/10,Palermo,Chievo,3,1,0,0,1.42,7.9
11/04/10,Roma,Atalanta,2,1,0,0,1.31,9.65
11/04/10,Sampdoria,Genoa,1,0,0,0,2.2,3.33
11/04/10,Siena,Bari,3,2,0,0,2.09,3.46
16/04/10,Inter,Juventus,2,0,0,1,1.59,5.84
17/04/10,Chievo,Livorno,2,0,0,0,1.38,8.19
18/04/10,Atalanta,Fiorentina,2,1,0,1,2.29,3.01
18/04/10,Bari,Napoli,1,2,0,0,3.01,2.33
18/04/10,Cagliari,Palermo,2,2,0,0,3.07,2.27
18/04/10,Catania,Siena,2,2,0,0,1.75,4.61
18/04/10,Lazio,Roma,1,2,1,0,3.74,1.97
18/04/10,Parma,Genoa,2,3,0,0,2.3,3.08
18/04/10,Sampdoria,Milan,2,1,0,1,2.73,2.55
18/04/10,Udinese,Bologna,1,1,0,0,2.14,7.84
24/04/10,Inter,Atalanta,3,1,0,0,1.22,13.02
24/04/10,Palermo,Milan,3,1,0,0,1.91,3.8
25/04/10,Bologna,Parma,2,1,0,1,1.5,5.83
25/04/10,Fiorentina,Chievo,0,2,0,0,1.51,6.6
25/04/10,Genoa,Lazio,1,2,1,0,2.35,3.03
25/04/10,Juventus,Bari,3,0,0,0,1.39,8.33
25/04/10,Livorno,Catania,3,1,0,1,3.82,1.93
25/04/10,Napoli,Cagliari,0,0,0,1,1.41,7.42
25/04/10,Roma,Sampdoria,1,2,0,0,1.44,7.26
25/04/10,Udinese,Siena,4,1,0,0,1.65,5.17
01/05/10,Milan,Fiorentina,1,0,1,0,1.58,5.56
01/05/10,Parma,Roma,1,2,1,0,6.16,1.51
02/05/10,Atalanta,Bologna,1,1,1,0,1.82,4.25
02/05/10,Bari,Genoa,3,0,0,0,3.25,3.68
02/05/10,Cagliari,Udinese,2,2,0,0,3.44,4.56
02/05/10,Catania,Juventus,1,1,0,0,3.52,2.01
02/05/10,Chievo,Napoli,1,2,1,0,4.17,1.85
02/05/10,Lazio,Inter,0,2,0,0,7.13,1.44
02/05/10,Sampdoria,Livorno,2,0,0,0,1.12,18.46
02/05/10,Siena,Palermo,1,2,0,0,6.53,1.43
09/05/10,Bologna,Catania,1,1,0,0,3.18,12.67
09/05/10,Fiorentina,Siena,1,1,0,0,1.36,8.45
09/05/10,Genoa,Milan,1,0,0,1,3.6,1.99
09/05/10,Inter,Chievo,4,3,0,0,1.08,22.46
09/05/10,Juventus,Parma,2,3,0,0,1.31,8.98
09/05/10,Livorno,Lazio,1,2,0,0,6.21,1.56
09/05/10,Napoli,Atalanta,2,0,0,0,1.42,6.97
09/05/10,Palermo,Sampdoria,1,1,0,0,2,3.6
09/05/10,Roma,Cagliari,2,1,0,0,1.12,16.81
09/05/10,Udinese,Bari,3,3,0,0,1.77,5.96
15/05/10,Lazio,Udinese,3,1,0,1,2.05,4.33
15/05/10,Milan,Juventus,3,0,0,0,1.98,3.7
16/05/10,Atalanta,Palermo,1,2,0,0,6.17,1.5
16/05/10,Bari,Fiorentina,2,0,0,1,2.18,3.46
16/05/10,Cagliari,Bologna,1,1,0,0,1.58,6.54
16/05/10,Catania,Genoa,1,0,0,1,1.45,6.9
16/05/10,Chievo,Roma,0,2,0,0,8.37,1.33
16/05/10,Parma,Livorno,4,1,0,0,1.39,7.84
16/05/10,Sampdoria,Napoli,1,0,0,0,1.28,9.09
16/05/10,Siena,Inter,0,1,0,0,17.51,1.1
28/08/10,Roma,Cesena,0,0,0,0,1.29,10.6
28/08/10,Udinese,Genoa,0,1,0,0,2.41,3.01
29/08/10,Bari,Juventus,1,0,0,0,3.94,1.98
29/08/10,Chievo,Catania,2,1,0,0,2.2,3.45
29/08/10,Fiorentina,Napoli,1,1,1,1,2.3,3.18
29/08/10,Milan,Lecce,4,0,0,0,1.32,9.83
29/08/10,Palermo,Cagliari,0,0,0,0,1.72,5.07
29/08/10,Parma,Brescia,2,0,0,0,1.81,4.7
29/08/10,Sampdoria,Lazio,2,0,0,0,2.19,3.42
30/08/10,Bologna,Inter,0,0,0,0,5.99,1.62
11/09/10,Cagliari,Roma,5,1,0,1,3.19,2.3
11/09/10,Cesena,Milan,2,0,0,0,6.69,1.53
11/09/10,Inter,Udinese,2,1,0,0,1.38,8.74
12/09/10,Brescia,Palermo,3,2,0,0,3.13,2.33
12/09/10,Catania,Parma,2,1,0,1,2.27,3.28
12/09/10,Genoa,Chievo,1,3,0,0,1.68,5.24
12/09/10,Juventus,Sampdoria,3,3,0,0,1.78,4.84
12/09/10,Lazio,Bologna,3,1,0,0,1.72,5.12
12/09/10,Lecce,Fiorentina,1,0,0,0,3.38,2.2
12/09/10,Napoli,Bari,2,2,0,0,1.72,5.29
18/09/10,Fiorentina,Lazio,1,2,0,0,2.04,3.8
18/09/10,Milan,Catania,1,1,0,0,1.3,10.55
19/09/10,Bari,Cagliari,0,0,0,0,2,3.83
19/09/10,Cesena,Lecce,1,0,1,1,2,3.88
19/09/10,Chievo,Brescia,0,1,0,0,1.93,4.1
19/09/10,Palermo,Inter,1,2,0,0,3.37,2.19
19/09/10,Parma,Genoa,1,1,0,0,2.34,3.09
19/09/10,Roma,Bologna,2,2,0,0,1.41,8.09
19/09/10,Sampdoria,Napoli,1,2,0,0,2.2,3.39
19/09/10,Udinese,Juventus,0,4,0,0,2.84,2.51
22/09/10,Bologna,Udinese,2,1,0,0,2.48,2.88
22/09/10,Brescia,Roma,2,1,0,1,3.27,2.23
22/09/10,Cagliari,Sampdoria,0,0,0,0,2.37,3.01
22/09/10,Catania,Cesena,2,0,0,0,2.03,3.78
22/09/10,Genoa,Fiorentina,1,1,0,0,2.12,3.53
22/09/10,Inter,Bari,4,0,0,0,1.4,7.69
22/09/10,Lazio,Milan,1,1,0,0,3.27,2.25
22/09/10,Lecce,Parma,1,1,0,0,2.47,2.92
22/09/10,Napoli,Chievo,1,3,0,0,1.65,5.62
23/09/10,Juventus,Palermo,1,3,0,0,1.72,4.8
25/09/10,Milan,Genoa,1,0,0,0,1.64,5.56
25/09/10,Roma,Inter,1,0,0,0,3.4,2.17
26/09/10,Bari,Brescia,2,1,0,0,1.94,4.1
26/09/10,Catania,Bologna,1,1,0,0,1.92,4.11
26/09/10,Cesena,Napoli,1,4,0,0,2.95,2.47
26/09/10,Chievo,Lazio,0,1,0,0,2.53,2.84
26/09/10,Fiorentina,Parma,2,0,0,0,1.93,4.05
26/09/10,Juventus,Cagliari,4,2,0,0,1.65,5.52
26/09/10,Palermo,Lecce,2,2,0,1,1.58,6.09
26/09/10,Sampdoria,Udinese,0,0,0,0,1.86,4.27
02/10/10,Parma,Milan,0,1,0,0,3.68,2.06
02/10/10,Udinese,Cesena,1,0,0,0,1.72,4.95
03/10/10,Bologna,Sampdoria,1,1,0,0,2.58,2.8
03/10/10,Chievo,Cagliari,0,0,0,0,2.25,3.33
03/10/10,Fiorentina,Palermo,1,2,1,0,2.01,3.81
03/10/10,Genoa,Bari,2,1,1,0,1.94,4.06
03/10/10,Inter,Juventus,0,0,0,0,1.81,4.48
03/10/10,Lazio,Brescia,1,0,0,1,1.67,5.42
03/10/10,Lecce,Catania,1,0,0,0,2.41,3.09
03/10/10,Napoli,Roma,2,0,0,0,2.41,2.99
16/10/10,Milan,Chievo,3,1,0,0,1.46,7.69
16/10/10,Roma,Genoa,2,1,0,0,1.89,4.22
17/10/10,Bari,Lazio,0,2,0,0,2.62,2.77
17/10/10,Brescia,Udinese,0,1,0,0,2.62,2.77
17/10/10,Cagliari,Inter,0,1,0,0,4,1.99
17/10/10,Catania,Napoli,1,1,0,1,2.78,2.64
17/10/10,Cesena,Parma,1,1,0,0,2.5,2.95
17/10/10,Juventus,Lecce,4,0,0,0,1.36,9.05
17/10/10,Palermo,Bologna,4,1,0,0,1.64,5.53
17/10/10,Sampdoria,Fiorentina,2,1,0,0,2.14,3.47
23/10/10,Fiorentina,Bari,2,1,0,0,1.73,5.11
24/10/10,Bologna,Juventus,0,0,0,0,4.24,1.83
24/10/10,Chievo,Cesena,2,1,0,1,1.84,4.57
24/10/10,Genoa,Catania,1,0,0,0,1.77,4.87
24/10/10,Inter,Sampdoria,1,1,0,0,1.55,6.26
24/10/10,Lazio,Cagliari,2,1,0,0,1.71,5.15
24/10/10,Lecce,Brescia,2,1,0,0,2.31,3.24
24/10/10,Parma,Roma,0,0,0,0,3,2.42
24/10/10,Udinese,Palermo,2,1,1,0,2.33,3.13
25/10/10,Napoli,Milan,1,2,1,0,2.85,2.52
29/10/10,Genoa,Inter,0,1,0,0,3.93,2
30/10/10,Milan,Juventus,1,2,0,0,1.87,4.35
30/10/10,Roma,Lecce,2,0,1,1,1.37,8.54
31/10/10,Bari,Udinese,0,2,0,0,2.58,2.82
31/10/10,Brescia,Napoli,0,1,0,0,3.07,2.4
31/10/10,Cagliari,Bologna,2,0,0,0,1.87,4.36
31/10/10,Catania,Fiorentina,0,0,0,0,2.65,2.75
31/10/10,Cesena,Sampdoria,0,1,0,0,3.12,2.4
31/10/10,Palermo,Lazio,0,1,0,1,2.28,3.24
31/10/10,Parma,Chievo,0,0,1,1,2.07,3.72
06/11/10,Bologna,Lecce,2,0,0,0,1.9,4.31
06/11/10,Inter,Brescia,1,1,0,0,1.27,12.21
07/11/10,Bari,Milan,2,3,0,0,4.37,1.88
07/11/10,Fiorentina,Chievo,1,0,0,0,1.75,4.94
07/11/10,Juventus,Cesena,3,1,0,1,1.32,9.79
07/11/10,Lazio,Roma,0,2,0,0,2.45,2.93
07/11/10,Napoli,Parma,2,0,0,0,1.64,5.65
07/11/10,Palermo,Genoa,1,0,0,0,2.02,3.82
07/11/10,Sampdoria,Catania,0,0,0,0,1.85,4.49
07/11/10,Udinese,Cagliari,1,1,0,0,1.83,4.56
10/11/10,Brescia,Juventus,1,1,0,0,4.45,1.82
10/11/10,Cagliari,Napoli,0,1,0,0,2.58,2.77
10/11/10,Catania,Udinese,1,0,1,1,2.52,2.86
10/11/10,Cesena,Lazio,1,0,0,0,3.55,2.13
10/11/10,Chievo,Bari,0,0,0,0,2.03,3.75
10/11/10,Genoa,Bologna,1,0,0,0,1.7,5.14
10/11/10,Lecce,Inter,1,1,0,0,5.58,1.68
10/11/10,Milan,Palermo,3,1,0,0,1.57,6.12
10/11/10,Roma,Fiorentina,3,2,0,0,1.79,4.63
11/11/10,Parma,Sampdoria,1,0,0,0,2.38,3.08
13/11/10,Fiorentina,Cesena,1,0,0,0,1.47,7.68
13/11/10,Juventus,Roma,1,1,0,0,2.19,3.4
14/11/10,Bari,Parma,0,1,2,0,2.25,3.3
14/11/10,Bologna,Brescia,1,0,1,0,2.11,3.68
14/11/10,Cagliari,Genoa,0,1,0,0,2.27,3.25
14/11/10,Inter,Milan,0,1,0,1,2.6,2.77
14/11/10,Lazio,Napoli,2,0,0,0,2.21,3.42
14/11/10,Palermo,Catania,3,1,0,0,1.79,4.79
14/11/10,Sampdoria,Chievo,0,0,0,0,1.93,4.21
14/11/10,Udinese,Lecce,4,0,0,0,1.59,6.09
20/11/10,Milan,Fiorentina,1,0,0,1,1.56,6.29
20/11/10,Roma,Udinese,2,0,1,0,1.77,4.94
21/11/10,Brescia,Cagliari,1,2,0,0,2.29,3.32
21/11/10,Catania,Bari,1,0,1,0,1.59,6.18
21/11/10,Cesena,Palermo,1,2,0,0,3.4,2.2
21/11/10,Chievo,Inter,2,1,0,0,4.07,1.96
21/11/10,Genoa,Juventus,0,2,0,0,2.75,2.66
21/11/10,Lecce,Sampdoria,2,3,1,0,2.93,2.55
21/11/10,Napoli,Bologna,4,1,0,0,1.49,7.3
21/11/10,Parma,Lazio,1,1,0,0,2.64,2.82
27/11/10,Juventus,Fiorentina,1,1,0,1,1.65,5.5
27/11/10,Sampdoria,Milan,1,1,0,0,3.52,2.15
28/11/10,Bari,Cesena,1,1,0,0,1.95,4.1
28/11/10,Brescia,Genoa,0,0,0,0,2.89,2.54
28/11/10,Cagliari,Lecce,3,2,0,0,1.63,5.85
28/11/10,Inter,Parma,5,2,0,0,1.68,5.61
28/11/10,Lazio,Catania,1,1,0,0,1.63,5.94
28/11/10,Palermo,Roma,3,1,0,0,2.57,2.8
28/11/10,Udinese,Napoli,3,1,0,0,2.5,2.9
03/12/10,Lazio,Inter,3,1,0,0,2.71,2.72
04/12/10,Chievo,Roma,2,2,0,1,3.15,2.32
04/12/10,Milan,Brescia,3,0,0,0,1.25,11.85
05/12/10,Catania,Juventus,1,3,0,0,3.49,2.2
05/12/10,Cesena,Bologna,0,2,0,0,2.2,3.48
05/12/10,Fiorentina,Cagliari,1,0,0,0,1.9,4.37
05/12/10,Lecce,Genoa,1,3,0,0,3.39,2.19
05/12/10,Parma,Udinese,2,1,0,0,2.48,2.95
05/12/10,Sampdoria,Bari,3,0,0,1,1.71,5.41
06/12/10,Napoli,Palermo,1,0,0,0,2.05,3.72
08/12/10,Bologna,Chievo,2,1,0,0,2.5,2.98
11/12/10,Genoa,Napoli,0,1,0,1,2.34,3.11
11/12/10,Palermo,Parma,3,1,0,0,1.67,5.36
11/12/10,Udinese,Fiorentina,2,1,0,0,2.08,3.72
12/12/10,Bologna,Milan,0,3,0,0,6.36,1.56
12/12/10,Brescia,Sampdoria,1,0,0,0,2.8,2.61
12/12/10,Cagliari,Catania,3,0,0,2,2.08,3.85
12/12/10,Juventus,Lazio,2,1,0,0,1.86,4.42
12/12/10,Lecce,Chievo,3,2,0,0,2.9,2.53
12/12/10,Roma,Bari,1,0,0,0,1.36,9.08
18/12/10,Cesena,Cagliari,1,0,0,0,2.66,2.81
18/12/10,Milan,Roma,0,1,0,0,1.82,4.53
19/12/10,Bari,Palermo,1,1,1,0,3.42,2.19
19/12/10,Catania,Brescia,1,0,0,0,1.9,4.4
19/12/10,Chievo,Juventus,1,1,0,1,3.83,2.03
19/12/10,Lazio,Udinese,3,2,0,0,1.98,3.99
19/12/10,Napoli,Lecce,1,0,0,0,1.35,9.11
19/12/10,Parma,Bologna,0,0,0,0,1.79,4.87
06/01/11,Bologna,Fiorentina,1,1,0,0,2.71,2.66
06/01/11,Brescia,Cesena,1,2,0,0,1.96,3.97
06/01/11,Cagliari,Milan,0,1,0,0,3.99,1.93
06/01/11,Genoa,Lazio,0,0,0,0,2.33,3.12
06/01/11,Inter,Napoli,3,1,0,0,1.79,4.53
06/01/11,Juventus,Parma,1,4,1,0,1.42,7.7
06/01/11,Lecce,Bari,0,1,1,0,2.29,3.17
06/01/11,Palermo,Sampdoria,3,0,0,0,1.88,4.09
06/01/11,Roma,Catania,4,2,0,0,1.45,7.27
06/01/11,Udinese,Chievo,2,0,1,0,1.75,4.84
09/01/11,Bari,Bologna,0,2,0,0,2.1,3.61
09/01/11,Catania,Inter,1,2,0,0,4.2,1.92
09/01/11,Cesena,Genoa,0,0,0,0,3.08,2.4
09/01/11,Chievo,Palermo,0,0,0,0,2.56,2.79
09/01/11,Fiorentina,Brescia,3,2,0,0,1.51,6.96
09/01/11,Lazio,Lecce,1,2,0,0,1.38,8.57
09/01/11,Milan,Udinese,4,4,0,0,1.49,7.04
09/01/11,Napoli,Juventus,3,0,0,0,2.22,3.3
09/01/11,Parma,Cagliari,1,2,0,0,2.03,3.85
09/01/11,Sampdoria,Roma,2,1,2,1,3.03,2.4
15/01/11,Inter,Bologna,4,1,0,0,1.29,11.48
15/01/11,Napoli,Fiorentina,0,0,0,0,1.71,5.19
16/01/11,Brescia,Parma,2,0,0,1,2.51,2.94
16/01/11,Cagliari,Palermo,3,1,0,0,2.5,2.91
16/01/11,Catania,Chievo,1,1,0,0,1.98,4.07
16/01/11,Cesena,Roma,0,1,0,0,4.09,1.94
16/01/11,Genoa,Udinese,2,4,0,0,2.38,3.09
16/01/11,Juventus,Bari,2,1,0,0,1.38,8.58
16/01/11,Lazio,Sampdoria,1,0,0,0,1.8,4.86
16/01/11,Lecce,Milan,1,1,0,0,6.82,1.51
19/01/11,Inter,Cesena,3,2,0,1,1.23,12.39
22/01/11,Chievo,Genoa,0,0,1,0,2.51,2.93
22/01/11,Palermo,Brescia,1,0,0,0,1.45,7.71
22/01/11,Parma,Catania,2,0,0,0,1.94,4.27
22/01/11,Roma,Cagliari,3,0,0,0,1.54,6.57
23/01/11,Bari,Napoli,0,2,1,0,3.82,2.05
23/01/11,Bologna,Lazio,3,1,1,1,2.9,2.51
23/01/11,Fiorentina,Lecce,1,1,0,0,1.48,7.15
23/01/11,Milan,Cesena,2,0,0,0,1.22,13.72
23/01/11,Sampdoria,Juventus,0,0,0,0,2.75,2.67
23/01/11,Udinese,Inter,3,1,0,0,3.25,2.21
29/01/11,Catania,Milan,0,2,0,1,4.61,1.83
29/01/11,Lazio,Fiorentina,2,0,0,0,2.1,3.77
30/01/11,Brescia,Chievo,0,3,0,0,2.42,3.1
30/01/11,Cagliari,Bari,2,1,0,0,1.7,5.28
30/01/11,Genoa,Parma,3,1,0,0,1.91,4.21
30/01/11,Inter,Palermo,3,2,0,0,1.71,5.04
30/01/11,Juventus,Udinese,1,2,1,1,2.22,3.32
30/01/11,Lecce,Cesena,1,1,0,0,2.11,3.6
30/01/11,Napoli,Sampdoria,4,0,0,0,1.56,6.37
01/02/11,Milan,Lazio,0,0,0,0,1.56,6.42
02/02/11,Cesena,Catania,1,1,0,0,2.44,3.07
02/02/11,Chievo,Napoli,2,0,0,0,3.19,2.35
02/02/11,Fiorentina,Genoa,1,0,0,0,2.06,3.82
02/02/11,Palermo,Juventus,2,1,0,0,2.14,3.43
02/02/11,Parma,Lecce,0,1,0,0,1.66,5.6
02/02/11,Roma,Brescia,1,1,0,0,1.25,12.01
02/02/11,Sampdoria,Cagliari,0,1,0,0,2.29,3.33
02/02/11,Udinese,Bologna,1,1,0,0,1.48,7.22
03/02/11,Bari,Inter,0,3,0,0,7.14,1.48
05/02/11,Cagliari,Juventus,1,3,0,0,2.96,2.46
05/02/11,Udinese,Sampdoria,2,0,0,0,1.63,5.75
06/02/11,Bologna,Catania,1,0,0,1,2.11,3.66
06/02/11,Brescia,Bari,2,0,0,0,2.04,3.86
06/02/11,Genoa,Milan,1,1,0,0,3.82,2.02
06/02/11,Inter,Roma,5,3,0,1,1.94,3.92
06/02/11,Lazio,Chievo,1,1,0,0,1.77,4.87
06/02/11,Lecce,Palermo,2,4,0,0,3.16,2.28
06/02/11,Napoli,Cesena,2,0,0,0,1.28,11.6
06/02/11,Parma,Fiorentina,1,1,0,0,2.39,3.11
12/02/11,Milan,Parma,4,0,0,0,1.37,8.94
12/02/11,Roma,Napoli,0,2,0,0,2.2,3.44
13/02/11,Bari,Genoa,0,0,0,0,3.15,2.39
13/02/11,Brescia,Lazio,0,2,0,0,3.18,2.39
13/02/11,Cagliari,Chievo,4,1,0,0,2.16,3.8
13/02/11,Catania,Lecce,3,2,0,1,1.78,4.89
13/02/11,Cesena,Udinese,0,3,0,0,3.75,2.09
13/02/11,Juventus,Inter,1,0,0,0,2.87,2.55
13/02/11,Palermo,Fiorentina,2,4,0,0,1.78,4.84
13/02/11,Sampdoria,Bologna,3,1,0,0,2.07,3.92
16/02/11,Fiorentina,Inter,1,2,0,0,3.16,2.33
16/02/11,Sampdoria,Genoa,0,1,0,0,2.6,2.95
19/02/11,Bologna,Palermo,1,0,0,1,2.66,2.73
19/02/11,Inter,Cagliari,1,0,0,0,1.41,7.95
20/02/11,Chievo,Milan,1,2,1,0,4.55,1.81
20/02/11,Fiorentina,Sampdoria,0,0,0,0,1.73,5.35
20/02/11,Genoa,Roma,4,3,1,0,2.48,2.92
20/02/11,Lazio,Bari,1,0,0,0,1.41,8.3
20/02/11,Lecce,Juventus,2,0,1,1,5.6,1.63
